FECHA,IPC,AC,ALFAA,ALPEKA,ALSEA,AMXL,ASURB,BBAJIOO,BIMBOA,BOLSAA,BSMXB,CEMEXCPO,CUERVO,ELEKTRA,FEMSAUBD,GAPB,GCARSOA1,GCC,GENTERA,GFINBURO,GFNORTEO,GMEXICOB,GRUMAB,IENOVA,KIMBERA,KOFUBL,LABB,LIVEPOLC,MEGACPO,OMAB,ORBIA,PE&OLES,PINFRA,RA,TLEVICPO,WALMEX
18/07/2017,51099.71094,129.913956,27.060658,21.840708,69.501587,14.153701,383.926788,31.310263,45.418625,NULL,NULL,16.736481,30.276552,803.054871,176.83902,171.997467,73.838692,90.539474,24.906757,30.329391,110.464859,48.890324,216.327606,96.151947,32.194393,NULL,23.58,149.412506,70.42469,97.280205,46.641083,403.264923,194.052933,107.635674,90.586899,39.443047
19/07/2017,51086.92969,125.955841,26.742294,21.314545,68.601791,14.257218,385.024017,31.262535,45.153648,NULL,NULL,16.765724,30.015797,803.389954,177.803253,170.603134,73.570107,89.99099,25.318291,30.424349,110.969688,48.71553,210.645493,96.191765,32.082245,NULL,23.4,149.256134,70.310181,97.976219,47.169273,391.217834,194.974426,110.908478,90.606598,39.234043
20/07/2017,51144.14063,126.068405,26.553268,21.473383,67.988747,14.257218,388.403137,31.2339,45.045704,NULL,NULL,17.019157,29.938536,807.992554,177.695023,170.987198,73.704399,89.824486,25.112522,30.082502,110.932976,48.418377,225.346649,96.112129,31.74581,NULL,23.950001,147.995483,70.386528,97.082573,47.131538,392.374268,196.190384,108.717209,90.143616,39.167545
21/07/2017,51564.62109,126.359177,26.881578,21.413822,68.611679,14.539538,382.703308,32.178932,45.752296,NULL,NULL,17.457796,29.88059,805.814453,179.033157,172.298035,74.490929,91.156525,24.67415,30.329391,111.125725,48.357204,233.262665,95.64431,31.348988,NULL,23.92,148.327759,70.596466,97.959038,46.650517,396.990967,197.016876,110.541695,91.108978,39.519035
24/07/2017,51665.64844,125.111702,27.040758,21.145775,68.809433,14.840682,379.41156,32.789864,46.488338,NULL,NULL,17.448048,29.745384,800.955566,178.767487,175.479172,73.550919,91.205498,24.817293,29.731159,111.621368,48.619392,229.740356,95.813522,31.987352,NULL,24.77,147.115967,70.03344,98.199638,46.414711,394.641693,194.955414,110.419441,92.212265,39.652035
25/07/2017,51713.37891,125.515022,27.040758,21.215271,69.224731,14.897146,378.566803,32.894867,46.782753,NULL,NULL,17.477291,28.654078,786.053711,175.70752,172.924255,73.263161,92.165344,25.237774,30.348379,109.400139,50.10516,232.076187,95.942924,31.676804,NULL,24.690001,149.59819,70.090698,96.438103,47.018356,389.314758,195.059906,112.56369,92.842705,40.450012
26/07/2017,51600.26172,125.758888,26.941273,20.947224,69.481804,14.850092,375.59552,33.30534,45.506954,NULL,NULL,16.863197,29.021065,805.262512,175.225403,171.638458,75.124001,92.30246,25.094629,30.528801,109.115601,51.084011,234.894104,98.341743,31.418001,NULL,23.09,151.51358,70.491493,96.704475,47.480526,400.442108,191.212479,110.193726,93.492851,40.554512
27/07/2017,51257.35938,123.160797,25.747417,20.669252,67.613007,14.6807,372.497986,33.858997,44.447056,NULL,NULL,16.590267,29.136955,814.103088,176.514313,170.377701,73.675613,92.05761,24.65626,30.623758,109.078888,50.813072,231.788864,98.64035,31.228222,NULL,23.879999,158.295731,70.367432,96.395134,48.225651,397.409851,191.05098,109.695282,92.320618,40.193523
28/07/2017,51213.60156,126.612411,25.140543,20.311857,66.4067,14.953609,371.32309,34.613117,44.280216,NULL,NULL,16.716984,29.127298,798.06781,177.134186,169.718094,72.140915,91.460152,24.432598,30.595272,107.647018,50.821815,230.759933,98.60054,31.04706,NULL,23.91,156.165344,70.625092,96.377945,47.942696,404.995087,190.775482,109.986824,93.551956,39.509541
31/07/2017,51011.87109,123.789207,24.553564,20.26222,68.522697,14.831271,369.225739,35.26223,44.172264,NULL,NULL,16.765724,28.982435,783.826294,176.888214,170.210693,71.210487,91.048782,24.217884,30.547791,108.326241,50.68198,227.923538,100.441963,30.91766,NULL,22.889999,156.448746,70.186134,96.833374,47.84837,398.539001,185.702576,109.986824,93.473145,39.025051
01/08/2017,51195.01172,123.601624,24.702799,20.361494,68.542465,14.831271,363.720093,35.443604,43.769894,NULL,NULL,17.165371,29.272163,773.635559,175.776382,168.390549,70.596603,90.177078,24.271563,30.272415,108.234451,50.830559,223.863586,98.799622,30.382813,NULL,22.370001,157.054642,70.453323,95.913933,47.35791,406.552216,188.590546,109.761116,95.935822,40.250523
02/08/2017,51200.12891,123.254585,24.235205,19.994175,69.175285,14.93479,360.137085,34.851761,43.387154,NULL,NULL,17.077644,29.349422,769.151123,175.864944,169.976929,70.596603,91.093338,23.976332,29.208893,110.180328,50.935429,223.919189,98.013283,30.477705,NULL,22.18,156.341232,72.056488,97.142715,47.829506,408.919769,188.533539,108.858276,94.083885,40.611515
03/08/2017,51293.07031,123.854866,24.225258,20.133162,69.551025,14.96302,367.235168,34.364925,43.131992,NULL,NULL,16.863197,29.870934,800.620483,175.235229,171.162537,69.915573,91.014458,23.672155,28.94301,112.199615,51.075268,221.685272,97.495682,30.098139,NULL,22.280001,155.608292,72.524078,97.486435,48.02758,407.972748,192.010468,109.507195,93.305687,41.067505
04/08/2017,51328.28906,124.380119,24.553564,20.748672,69.620247,14.981842,364.370697,34.975857,43.141808,NULL,NULL,17.058147,29.96751,820.874084,174.418594,171.195953,70.184158,90.965149,23.707941,29.12343,111.024757,51.127712,225.337418,97.366287,29.916975,NULL,22.83,163.80748,72.648125,97.769997,48.253948,403.829529,192.54245,110.974312,93.236732,40.782513
07/08/2017,51389.26953,126.124687,24.503819,21.08621,69.086304,15.038304,366.380676,34.737213,44.182079,NULL,NULL,16.989916,30.556622,803.85321,175.973175,171.162537,69.973137,90.708763,23.743727,29.265865,111.382721,51.014091,224.614395,98.023232,29.968735,NULL,22.77,162.410004,73.096634,98.122307,45.782776,405.286469,193.036453,110.82383,93.020012,40.763508
08/08/2017,51328.76172,124.305092,24.205359,20.957153,68.582016,14.859504,362.826782,34.660851,43.868034,NULL,NULL,16.814461,30.24758,788.192322,174.753113,170.553024,70.16497,91.448318,23.654264,29.028473,114.843071,50.935429,228.155273,98.043137,30.25341,NULL,22.16,163.582703,72.609955,96.721664,45.914814,400.861023,193.30246,110.504082,92.576736,41.323994
09/08/2017,51237.5,123.854866,23.867102,20.659325,68.097519,14.840682,354.048889,34.345833,43.583435,NULL,NULL,16.736481,29.96751,781.184937,175.78624,167.204926,70.193748,91.980797,23.466387,29.218388,114.448387,50.91795,224.5495,96.938278,30.865902,NULL,22.35,164.755417,72.772186,93.069679,45.773338,406.470276,192.247971,109.761116,92.744194,41.846478
10/08/2017,50906.83984,122.691826,23.498999,20.639469,66.634117,15.170056,354.718872,34.269466,42.827763,NULL,NULL,16.2686,30.083401,788.300842,175.097504,168.068893,68.467201,91.399025,23.367979,28.278313,113.484634,49.458408,221.963348,94.616364,31.27997,NULL,22.280001,160.992966,72.657669,91.935417,45.961979,407.471893,190.651993,108.425667,91.847786,41.665977
11/08/2017,50645.10156,122.813751,23.140839,20.113308,67.237274,15.132414,346.81485,34.279015,42.729626,NULL,NULL,16.083397,29.938536,791.760132,175.353302,166.112244,68.802925,93.469772,23.305349,28.487217,112.484161,48.549473,222.741989,94.526649,31.124699,NULL,22.58,159.380508,72.89624,93.061081,46.056297,400.797302,191.259979,107.447586,90.941521,41.665977
14/08/2017,51167.46875,126.17157,23.548738,20.162943,67.790985,15.433554,354.398438,34.307652,43.298828,NULL,NULL,16.19062,30.044771,805.676453,177.144028,167.484436,69.60865,93.558517,23.376923,29.075953,113.916031,49.877918,225.791611,94.775826,31.857954,NULL,22.450001,160.338257,72.524078,93.611031,45.433788,403.510864,191.981979,109.92099,90.803612,41.067505
15/08/2017,51339.28906,126.846901,23.688021,20.26222,67.16806,15.602947,352.378723,34.317196,42.994602,NULL,NULL,16.132133,30.015797,790.725342,177.911499,167.831726,69.60865,93.292274,23.314299,28.753098,114.310715,49.545811,224.197281,97.177872,31.883841,NULL,22.700001,160.924561,73.287491,94.057869,44.782982,404.020752,189.996506,108.359825,90.971069,42.083977
16/08/2017,51156.67188,127.390907,24.394384,19.894899,66.624222,15.640592,349.494843,34.469929,42.337067,NULL,NULL,16.102892,30.286211,779.598206,176.002686,167.39975,69.647003,93.144371,23.278515,28.686626,111.171616,50.446011,227.765945,96.29081,31.909712,NULL,23.24,161.110245,72.943954,93.207161,44.669804,407.663147,189.635513,109.384926,90.054955,41.874977
17/08/2017,50994.17969,126.537384,24.752539,19.765841,67.118614,15.640592,346.941071,34.05946,42.013214,NULL,NULL,16.005417,30.421415,769.072266,176.228989,165.451553,69.704559,93.055626,23.341139,28.620157,111.116547,50.061459,225.652573,96.42038,31.892466,NULL,23.01,158.774628,72.877151,92.055717,44.500027,401.662323,188.723526,107.889603,90.114067,41.77998
18/08/2017,51075.46094,125.411865,24.822184,19.904827,67.098846,15.687646,347.077057,34.479473,42.229115,NULL,NULL,15.95668,30.672514,772.975159,175.943665,165.595535,69.905998,92.996452,23.269567,28.430243,111.557114,50.384827,232.928986,96.559914,31.74581,NULL,22.98,160.06456,73.468796,92.227585,45.565838,411.56958,189.968002,106.497719,88.951683,41.950974
21/08/2017,51241.10938,127.315865,24.344641,19.587143,67.563576,15.659412,350.135681,34.594028,42.592232,NULL,NULL,15.829961,30.662857,759.305237,175.943665,165.036514,70.308853,92.690781,23.797405,28.164362,114.448387,51.070103,235.533661,96.659592,31.607786,NULL,22.74,162.204773,73.468796,93.894592,45.264008,415.13913,189.17952,108.566734,89.513176,41.884487
22/08/2017,51332.98047,125.646347,24.951515,19.428303,67.237274,15.678234,350.728027,34.918587,42.808136,NULL,NULL,15.790972,30.759432,772.86676,175.481216,165.40921,70.836411,92.118851,23.672155,28.078899,115.788467,52.001362,235.598541,96.918732,31.530144,NULL,22.76,163.74884,73.47834,93.035301,45.433788,411.014099,188.448029,107.795555,89.454063,41.380993
23/08/2017,51280.17188,125.26178,24.454079,19.408447,66.990074,15.574716,347.824707,35.281322,42.935715,NULL,NULL,15.742234,30.479361,765.543945,175.441849,166.535751,70.855598,93.006317,23.842136,28.591669,115.338722,51.729008,239.065262,96.819061,31.51289,NULL,22.83,161.598892,73.373367,93.911789,45.509247,414.456146,186.120575,108.171738,89.867798,41.789482
24/08/2017,51470.05859,123.50782,24.901773,19.47794,65.912308,15.668822,346.057495,35.033131,43.328274,NULL,NULL,15.703244,30.431074,764.932922,175.304108,165.561691,70.567833,92.552719,24.495222,28.47772,116.229042,52.38792,244.552719,97.098129,31.331739,NULL,22.91,163.367722,73.421089,94.367203,45.501282,420.502533,185.65509,108.585541,90.232269,42.112476
25/08/2017,51373.23047,122.054031,25.24003,20.212582,64.992737,15.659412,346.892548,34.956764,43.593243,NULL,NULL,15.751982,30.286211,761.976196,173.956146,165.604019,70.78846,92.611885,24.593634,28.734106,114.751274,52.405491,244.663925,95.762566,31.323109,NULL,22.57,161.862732,73.468796,93.164207,46.069813,425.009888,185.892563,107.804955,91.335548,41.635761
28/08/2017,51266.71875,120.947258,24.712744,19.736055,63.776531,15.725286,345.270935,35.414963,42.896458,NULL,NULL,15.868952,30.498676,755.776917,176.081406,170.271713,70.414368,92.385094,24.298403,28.867046,112.346481,52.68663,243.764877,96.888824,30.469078,NULL,22.219999,157.054642,73.764626,92.571297,45.662365,433.032227,185.189606,107.993057,91.483307,40.987446
29/08/2017,51313.66016,121.116089,24.742592,19.408447,63.845745,15.725286,347.038177,35.367237,42.552975,NULL,NULL,15.985922,30.286211,773.054016,176.809494,170.770294,70.174576,91.892059,24.396814,28.848053,112.080299,52.273712,243.922394,96.87886,30.503588,NULL,22.6,156.321701,73.201607,92.133057,45.141216,429.990845,187.232056,107.795555,91.601517,41.130459
30/08/2017,51193.51953,122.250992,24.503819,19.368736,64.725761,15.678234,346.33905,35.271782,42.003395,NULL,NULL,16.463551,30.392443,755.550171,175.471375,168.724411,69.848442,92.582306,24.486279,28.772089,112.860481,52.221001,243.106735,95.174507,30.296543,NULL,22.77,153.360641,73.764626,91.273773,44.970654,429.544678,185.892563,107.22187,90.892265,40.977901
31/08/2017,51210.48047,122.682449,24.901773,19.616926,64.320366,15.640592,354.13623,35.052227,42.533348,NULL,NULL,16.288095,30.218607,767.988098,176.05188,169.523849,69.301689,92.365372,24.539955,28.39226,111.905907,51.781719,243.060349,96.829033,30.279291,NULL,22.91,156.536713,73.869591,92.923599,45.122257,422.997498,186.111069,108.472679,91.059731,41.464149
01/09/2017,51080.85156,122.635551,24.503819,19.646709,63.29203,15.518251,353.456573,34.823124,42.562786,NULL,NULL,16.414812,30.382784,771.565735,174.644897,169.240173,69.781296,91.251114,24.522062,28.79108,112.447449,51.992573,244.487854,97.476883,29.882475,NULL,22.76,158.520538,73.373367,91.892456,46.486732,428.269836,185.474579,108.717209,89.729881,40.977901
04/09/2017,50825.76953,122.879417,24.493872,19.978559,62.936066,15.405324,348.815125,34.832672,42.445023,NULL,NULL,16.239357,30.60491,762.468933,174.221802,167.735855,69.119446,91.714569,24.361027,28.79108,112.006866,52.194641,243.514572,97.636353,29.856594,NULL,22.469999,157.973251,73.688278,91.385468,45.795021,428.552124,185.636108,108.830055,88.784218,40.863499
05/09/2017,50301.39063,122.748093,24.215309,19.769722,62.985504,15.34886,347.882935,34.928127,42.199677,NULL,NULL,16.005417,30.672514,752.810303,170.660034,165.595428,68.121895,90.511559,24.468388,28.268814,110.327179,52.036503,240.010727,97.596481,29.960108,NULL,22.51,153.868774,72.705391,90.826927,45.605515,432.667999,186.510071,106.591759,88.025719,39.976818
06/09/2017,50515.60156,124.708405,23.827307,19.560888,63.549107,15.33004,348.232544,34.889946,42.513718,NULL,NULL,15.927437,30.566278,740.549866,172.903366,165.569641,67.555962,91.56665,24.522062,29.351328,111.85083,51.781719,243.681427,96.569885,30.520836,NULL,22.76,153.438797,72.953491,90.216835,45.321247,433.232544,185.218094,104.494537,87.414978,40.996983
07/09/2017,50249.12109,122.410431,23.986488,19.700111,64.092941,15.34886,348.387909,34.775394,42.690369,NULL,NULL,15.751982,30.575937,736.124634,170.994553,167.228683,67.987602,91.655396,24.504171,29.712168,110.767754,52.071648,240.112717,96.699455,30.494957,NULL,22.790001,153.800385,72.93441,89.22007,45.614983,433.30542,184.999619,103.196709,86.341255,40.215172
08/09/2017,50083.80078,121.388084,24.026279,19.710056,62.965729,15.226521,345.610809,34.58448,42.513718,NULL,NULL,15.800718,30.595253,719.172729,171.79155,164.692841,67.766998,91.487762,24.727831,29.99704,109.987579,51.017384,235.746857,96.211075,30.624353,NULL,22.73,150.722031,72.619499,88.386551,45.491806,426.166382,185.769089,101.137093,87.414978,40.463058
11/09/2017,50359.32031,120.525185,24.284948,19.879112,64.083054,15.414733,344.008667,35.052227,42.974972,NULL,NULL,15.712993,30.682171,749.764893,171.584915,162.767303,68.668633,92.237183,24.718882,30.082502,111.456154,51.149166,239.853149,96.739319,30.91766,NULL,22.780001,149.285461,72.39048,87.638962,46.003483,424.5,185.227585,103.243721,87.680946,40.730022
12/09/2017,50480.96094,122.175957,24.812233,19.899002,64.537888,15.433554,346.135162,34.250378,43.416595,NULL,NULL,15.800718,30.84635,743.940186,172.352371,163.360428,68.534348,91.625816,24.92465,30.186954,111.97934,51.078884,240.464935,96.29081,30.313799,NULL,22.75,149.217072,72.419106,87.61319,46.079285,427.240875,185.702576,103.676331,87.986313,40.367718
13/09/2017,50164.87891,121.219261,23.867102,17.820595,64.350029,15.424144,345.096161,34.832672,43.642315,NULL,NULL,15.576526,30.711143,767.564331,173.228043,162.827484,68.083527,92.434387,25.139364,29.750149,110.125252,49.576561,235.060959,96.559914,30.624353,NULL,22.799999,149.226822,71.541183,88.66153,46.060337,424.090271,187.13707,102.453743,88.124229,40.215172
14/09/2017,50107.85938,120.553322,24.344641,17.651537,63.628212,15.367681,343.338654,34.842216,43.387154,NULL,NULL,15.742234,30.691828,765.267944,172.775452,162.389069,67.373718,92.109001,25.228827,30.054014,110.611717,49.084576,243.116013,96.689491,30.158514,NULL,23.030001,151.161774,71.579361,88.996651,45.994007,425.082764,187.023056,101.992912,87.316467,40.024487
15/09/2017,49921.83984,117.467506,24.812233,17.601816,62.787746,15.311216,349.009308,34.832672,43.524548,NULL,NULL,15.596022,29.861277,811.560303,169.046402,163.644119,67.555962,90.274902,25.380917,30.614264,111.630547,48.548656,244.895721,95.603088,30.322428,NULL,22.559999,153.819916,70.825485,89.288803,44.800095,423.061249,187.013565,100.76091,87.267212,39.309425
18/09/2017,50258.42188,117.683228,24.742592,17.402925,63.262363,15.433554,350.475555,34.145374,42.729626,NULL,NULL,15.732486,29.822645,799.901062,172.244141,163.781662,68.697411,93.085205,25.568792,31.022577,113.466278,48.48716,242.411484,96.609756,30.900402,NULL,22.629999,150.819763,71.655685,89.039612,45.018028,411.178009,185.626572,102.538383,88.025719,39.986347
19/09/2017,50265.46094,117.842682,24.812233,17.562037,64.063278,15.405324,347.601379,34.040367,42.25856,NULL,NULL,15.829961,29.861277,793.366699,171.201187,162.861877,68.102692,91.714569,25.541952,30.994091,114.503464,48.654087,245.266479,95.294113,31.064312,NULL,22.76,149.989075,71.665237,89.615341,45.662365,410.740936,185.835587,101.851845,87.277061,40.272377
20/09/2017,50363.94922,118.030266,24.523718,17.85043,63.796303,15.452377,343.163879,34.527203,42.209488,NULL,NULL,16.229609,29.812988,804.188232,170.778107,163.446396,68.476791,93.450043,25.694038,30.718714,115.008286,48.662872,243.968765,96.00177,31.668171,NULL,22.74,149.65683,71.359871,89.280212,45.472851,412.61676,185.227585,102.453743,87.395271,40.119831
21/09/2017,50545.75,118.696205,24.384436,17.452648,64.320366,15.452377,346.659485,34.489021,41.816933,NULL,NULL,16.297842,29.136955,795.525024,175.353302,163.747269,68.112305,94.317795,25.702986,31.041569,116.46769,48.232384,244.181961,96.10144,31.814823,NULL,22.469999,148.200684,71.140396,87.836601,45.093838,404.330353,182.501144,101.861244,88.242432,39.662189
22/09/2017,50313.51172,118.780617,24.225258,17.402925,64.201706,15.377091,343.804749,34.555843,42.013214,NULL,NULL,16.161377,29.059694,801.014709,173.936478,165.655594,67.738213,94.653061,25.676147,30.90863,115.770103,48.047886,243.051132,96.539978,31.49564,NULL,22.25,146.617554,71.569809,88.652931,44.866421,404.275726,180.677185,102.256248,87.326317,39.709873
25/09/2017,50368.17188,118.349167,23.817356,17.552094,65.249817,15.452377,344.950531,34.107189,42.445023,NULL,NULL,16.083397,28.972776,796.865479,172.804977,165.071075,67.249023,94.110718,25.953485,31.202997,116.23822,47.46804,245.507446,100.028419,31.418001,NULL,22.530001,144.760788,71.369415,87.699112,44.790619,417.70697,182.833649,103.140274,88.27198,39.824272
26/09/2017,50359.46875,117.026665,23.757664,17.731094,66.258377,15.452377,344.940796,33.706264,42.552975,NULL,NULL,16.054153,28.96312,816.734619,171.506195,161.9077,67.536789,93.95295,25.926645,31.335938,115.916969,47.854607,241.873901,102.191246,32.125381,NULL,22.790001,144.614182,71.426666,88.893532,45.671841,410.777344,182.643646,104.616798,87.848404,39.767063
27/09/2017,50169.12891,118.546127,23.270174,17.691317,65.645332,15.273574,342.348236,33.477165,42.386135,NULL,33.129307,16.005417,29.397713,818.301697,171.899765,160.558105,68.534348,93.233116,25.980326,31.687279,112.924736,48.285095,247.491119,102.201218,31.832073,NULL,22.75,143.294907,71.073601,87.828018,45.870827,418.298859,181.418167,102.115173,88.114365,39.442902
28/09/2017,50137,117.35495,22.673248,18.15871,66.169388,15.198288,337.687347,33.286251,43.171253,NULL,33.37627,15.946933,29.571548,807.4505,171.939117,160.403381,68.332901,93.144371,26.177145,31.307453,114.264809,49.198788,243.31987,99.888885,32.030487,NULL,23.32,143.969208,71.560265,87.449921,45.273865,411.587769,182.852631,101.005432,87.277061,39.62405
29/09/2017,50346.05859,116.754669,22.872223,18.944326,66.218826,15.2077,336.541595,33.668083,43.151619,NULL,33.815308,16.132133,29.552233,811.629333,171.24054,160.231461,68.850883,93.006317,26.400806,31.630308,115.265289,48.926437,246.777328,101.623131,31.961475,NULL,23.379999,143.656464,72.285507,86.693748,45.55814,411.870087,183.109116,101.974106,88.409889,39.75753
02/10/2017,50501.16016,117.748886,23.150789,18.636047,66.080399,14.981842,340.445038,34.727665,43.681568,NULL,33.659817,16.15163,29.571548,825.210571,171.919434,159.526581,68.217804,92.986603,26.329233,31.278963,117.220337,48.478382,253.061966,103.098244,32.768032,NULL,23.67,143.685791,71.245369,86.779678,45.605515,419.892365,184.724106,102.293861,88.478851,40.377254
03/10/2017,50615.28906,120.074982,22.752838,18.805103,66.050735,15.198288,339.134216,34.221737,44.054497,NULL,33.714699,16.14188,29.474972,811.84613,173.936478,161.727173,67.671074,92.887993,25.94454,31.165016,115.806824,49.163639,252.617035,106.606613,32.534508,NULL,23.719999,144.910522,71.636612,86.453156,45.444431,418.781494,185.218094,101.560303,88.311386,40.01495
04/10/2017,50565.28906,119.652901,22.404629,19.083551,66.050735,15.2077,342.076355,34.135826,45.026073,NULL,33.659817,16.122389,29.156273,806.878906,172.60817,161.735794,67.268204,92.434387,25.694038,31.506861,115.044998,49.435989,255.036346,102.430458,32.402328,NULL,23.559999,145.59816,71.712952,86.435966,45.434959,420.010773,186.07309,100.666862,88.51825,40.348656
05/10/2017,50480.92188,118.095924,21.76791,19.123327,65.932076,15.2077,337.347565,34.021275,45.006443,NULL,33.385414,16.073648,29.16593,789.434204,174.359558,159.500778,67.661476,90.896126,25.103579,30.965605,113.438728,50.87682,251.894012,102.888939,31.697361,NULL,23.34,144.822113,71.369415,86.186775,45.292824,417.688751,184.686096,101.043045,89.286598,40.377254
06/10/2017,50302.96094,118.283508,21.877344,19.123327,63.410679,15.282985,329.200775,34.021275,44.977005,NULL,32.937225,16.200367,29.021065,776.326111,172.775452,159.105362,67.143524,90.975014,24.173153,31.108038,112.612663,50.911961,253.83136,102.131454,30.913076,NULL,23.34,143.014664,71.741585,85.928978,45.378098,424.545502,182.786148,101.043045,87.956764,40.853958
09/10/2017,50071.94141,117.495636,21.389856,19.252607,61.917618,15.235932,329.686279,34.460384,44.829796,NULL,32.827469,15.771477,29.079012,768.451355,173.395309,158.727112,66.865341,91.714569,24.038958,31.155519,113.264351,51.061314,250.132858,101.154686,31.062876,NULL,23.530001,141.855545,71.035423,84.107285,44.970654,429.107544,181.418167,100.76091,86.311699,41.025581
10/10/2017,49982.94141,117.842682,21.071495,19.043772,60.869507,15.414733,319.315918,34.259922,44.260586,NULL,32.525627,15.508294,28.663734,757.718445,174.457947,156.19989,66.654327,90.452393,24.119473,31.307453,113.14502,51.439091,247.945343,99.380569,30.622271,NULL,23.41,141.099167,71.159477,84.19323,45.406525,432.995789,182.453644,100.85495,86.853485,40.434452
11/10/2017,50139.67969,119.409042,21.031702,18.725548,61.205696,15.461789,331.239899,33.658531,44.780727,NULL,32.452454,15.01117,28.499556,770.215515,174.635056,158.787308,65.666351,90.412949,23.582691,31.155519,113.603951,51.746582,247.500351,98.812454,30.904257,NULL,23.299999,141.158081,71.264442,84.571304,46.278271,432.667999,183.175644,100.459961,86.883034,41.921795
12/10/2017,49962.78906,119.549728,20.07662,18.118931,59.86095,15.762932,333.240173,33.496258,44.58445,NULL,32.736,14.708998,28.296743,768.727295,175.422165,157.291595,64.429001,90.196014,23.582691,31.231485,112.493332,51.465446,247.814438,96.639648,30.190474,NULL,22.67,139.969498,71.083138,85.198593,45.321247,434.607544,179.850708,99.575928,86.144234,41.902725
13/10/2017,49981.94141,119.127655,19.748312,18.248211,59.277565,15.998198,337.279541,32.598953,44.672771,NULL,32.928078,14.903948,28.287088,790.90271,175.146683,157.927719,64.198792,91.477905,22.992231,31.155519,109.932495,52.159496,243.21489,96.559914,29.212326,NULL,22.629999,137.65126,70.109787,85.757126,44.582157,438.523102,178.055206,96.707527,87.020943,41.921795
16/10/2017,49721.01172,117.870819,19.280716,18.228321,59.841171,16.064072,333.7742,32.799412,43.701199,NULL,32.251225,14.523795,28.016676,778.494385,174.733429,157.325974,64.00695,92.059685,21.677107,30.538298,109.124779,54.022026,243.616699,97.307442,28.62191,NULL,22.709999,137.209213,70.396057,83.883873,44.563206,434.66217,175.594772,95.550758,86.951996,41.378349
17/10/2017,50140.51953,118.330414,19.90749,19.391832,59.119362,16.214645,342.503571,32.933056,44.937748,NULL,31.373142,14.952686,28.663734,796.934448,172.204788,158.976425,63.556126,92.138573,21.945501,30.680735,109.565353,54.276802,247.77475,97.985191,30.04067,NULL,23.889999,141.688553,70.615547,83.445633,46.666763,435.345123,175.452255,98.560242,87.661247,41.731106
18/10/2017,49938.98047,116.013695,20.474569,19.590721,59.238014,16.129948,331.113647,33.248066,44.191891,NULL,31.13533,14.825968,28.644419,803.518066,170.728897,159.010818,63.066948,92.039963,21.945501,30.3104,110.418968,54.224087,247.428986,97.227707,29.635311,NULL,23.030001,138.859512,71.283531,83.978401,46.657288,425.902313,175.822769,97.356438,87.552879,41.616695
19/10/2017,50000.25,116.257553,20.424826,20.018337,59.000706,16.478142,336.57074,33.87809,43.760082,NULL,30.897516,14.913695,28.644419,805.627136,169.931946,159.070984,63.517776,91.359581,21.972342,30.386364,109.170677,53.846313,246.204941,97.745979,30.067102,NULL,22.76,137.720001,72.39048,86.324249,46.363552,426.794708,178.273727,98.767136,87.858253,41.092312
20/10/2017,49988.71094,115.422791,20.046772,20.266949,58.002037,17.127485,332.550751,33.74445,43.200687,NULL,31.272526,14.796725,28.8762,794.214294,169.459656,156.930557,62.539387,92.62175,21.337147,30.538298,110.061005,52.739338,244.6819,97.177872,29.467875,NULL,22.98,133.810425,72.571793,85.207176,46.448833,415.457794,174.863281,95.776474,89.247208,39.967289
23/10/2017,49548.12891,113.706375,20.006977,19.799557,56.528748,16.863983,329.501801,33.763538,44.162449,NULL,31.098745,15.069655,28.12291,789.907227,166.714523,153.698425,62.280403,91.724419,20.585651,30.224937,106.637375,52.844769,243.878296,97.586517,29.229946,NULL,22.25,133.476425,71.111763,84.648643,46.022434,413.463623,174.587799,95.259216,88.646309,39.986347
24/10/2017,50157.21875,114.860039,20.663597,20.147615,56.479309,17.118073,337.920441,33.792179,43.995613,NULL,31.418873,15.488799,28.026333,789.266663,168.210098,155.632538,62.999798,92.690781,20.057812,30.481319,107.445084,54.329517,241.140533,97.1978,29.080143,NULL,22.02,133.997055,72.457275,85.026718,46.628864,419.318695,176.620743,97.939529,89.207802,40.825356
25/10/2017,48876.46094,112.177521,20.325338,19.948723,55.530075,15.932325,333.317841,34.345833,44.211517,NULL,31.144474,15.128141,27.862154,782.308594,167.206497,155.391846,61.676121,91.823036,18.903728,30.101494,97.45874,55.392559,241.140533,95.662895,28.877464,NULL,21.49,129.655243,71.503014,83.248001,46.382504,395.424774,174.293304,97.901909,88.902428,40.04356
26/10/2017,48986.83984,111.492844,19.917439,19.908947,54.857704,15.781751,335.900726,33.715809,44.182079,NULL,29.809061,15.352334,27.601398,771.575623,168.603653,154.007858,61.071823,92.109001,16.855003,30.471827,98.707031,55.779121,240.607925,96.350609,28.613098,NULL,21.610001,130.195496,71.293076,80.92791,47.273197,396.144135,172.697311,95.926949,90.143616,40.863499
27/10/2017,49209.57813,112.834091,20.166159,19.968613,55.450977,15.508842,334.793793,33.162155,44.172264,NULL,30.074314,15.352334,29.204559,766.874451,172.007996,156.698456,60.784065,91.497635,17.561768,30.90863,105.23304,55.585842,238.76712,96.480186,29.044895,NULL,22.219999,130.087448,71.073601,82.319977,47.254246,402.163147,172.915817,95.616592,84.922752,41.292534
